,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
0,SIA/GJ/NCP/51116/2016,"AMC EWS Housing Project, 
F.P. No.223, T.P.S. NO.113 VASTRAL, AHMEDABAD-382 418
",INFRA-1,05 Mar 2016,05/03/2016,,,05/03/2016,,,08/03/2016,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/51116/2016&type=EC&ID=14882
1,SIA/GJ/MIN/34325/2015,Kadarkhan abdulshakur Pathan,Non-Coal Mining,12 Dec 2015,12/12/2015,,,14/12/2015,,,17/12/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/34325/2015&type=EC&ID=3734
2,SIA/GJ/MIN/34359/2015,sand mine of vijaybhai panchabhai bharai,Non-Coal Mining,30 Dec 2015,30/12/2015,02/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/34359/2015&type=EC&ID=3763
3,SIA/GJ/MIN/34421/2015,Bipin Dhirajlal Chande,Non-Coal Mining,13 Dec 2015,13/12/2015,,,15/12/2015,,,17/12/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/34421/2015&type=EC&ID=3824
4,SIA/GJ/MIN/48165/2016,NARANBHAI MELABHAI OAD,Non-Coal Mining,06 Feb 2016,06/02/2016,09/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/48165/2016&type=EC&ID=12001
5,SIA/GJ/MIN/48184/2016,MENSHIBHAI NARANBHAI JOGAL,Non-Coal Mining,06 Feb 2016,06/02/2016,09/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/48184/2016&type=EC&ID=12021
6,SIA/GJ/MIN/1842/2015,Building Lime Stone Project of Malsinh Udesinh Chauhan,Non-Coal Mining,05 Sep 2015,05/09/2015,,,,,,,24/11/2015,30/11/2015,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/1842/2015&type=EC&ID=3477
7,SIA/GJ/IND2/34668/2019,M/s. Kemz Resibond Pvt. Ltd,Industrial Projects - 2,06 Oct 2021,18/08/2021,,,29/08/2021,16/09/2021,06/10/2021,07/10/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/34668/2019&type=EC&ID=190213
8,SIA/GJ/MIN/30613/2015,,Non-Coal Mining,24 Dec 2015,24/12/2015,28/12/2015,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/30613/2015&type=EC&ID=731
9,SIA/GJ/MIN/59172/2016,Purbai Velji Patel,Non-Coal Mining,21 Sep 2016,21/09/2016,26/09/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/59172/2016&type=EC&ID=31749
10,SIA/GJ/MIS/146261/2020,Kansas Devasya,INFRA-2,03 Mar 2020,03/03/2020,,,03/03/2020,,,05/03/2020,07/07/2021,02/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/146261/2020&type=EC&ID=94963
11,SIA/GJ/MIS/118742/2019,Warehouse,INFRA-2,06 Jan 2020,06/01/2020,05/10/2019,14/10/2019,14/10/2019,01/11/2019,06/01/2020,10/01/2020,09/06/2020,16/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/118742/2019&type=EC&ID=64850
12,SIA/GJ/IND2/36415/2005,M/s. A-One Chemicals,Industrial Projects - 2,02 Oct 2019,02/10/2019,09/10/2019,02/10/2019,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/36415/2005&type=EC&ID=55779
13,SIA/GJ/MIN/38588/2019,V C MODHWADIA,Non-Coal Mining,03 Jul 2019,03/07/2019,18/07/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/38588/2019&type=EC&ID=57136
14,SIA/GJ/IND2/176323/2020,M/s. Nirav Corporation,Industrial Projects - 2,29 Sep 2020,29/09/2020,,,29/09/2020,,,10/11/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/176323/2020&type=EC&ID=135288
15,SIA/GJ/MIS/56971/2016,Kheemji kalyanjibhai,INFRA-2,02 Jul 2016,02/07/2016,04/07/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/56971/2016&type=EC&ID=23073
16,SIA/GJ/MIN/36390/2015,Gopal Rupa Gangal,Non-Coal Mining,28 Dec 2015,28/12/2015,,,30/12/2015,,,06/01/2016,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/36390/2015&type=EC&ID=5560
17,SIA/GJ/MIS/31518/2017,PRATHAM RIVIERA,INFRA-2,19 Dec 2019,19/12/2019,16/03/2019,12/03/2019,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/31518/2017&type=EC&ID=53117
18,SIA/GJ/MIN/38783/2016,virendrabhai lakhubhai gadhvi,Non-Coal Mining,08 Jan 2016,08/01/2016,,,08/01/2016,,,11/01/2016,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/38783/2016&type=EC&ID=7826
19,SIA/GJ/MIN/58495/2016,Pravinbhai Mahijibhai Oad,Non-Coal Mining,15 Oct 2016,15/10/2016,17/10/2016,15/10/2016,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/58495/2016&type=EC&ID=24478
20,SIA/GJ/NCP/62572/2017,Shilpan Icon,INFRA-1,16 Feb 2017,16/02/2017,,,17/02/2017,,,20/02/2017,27/04/2017,30/04/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/62572/2017&type=EC&ID=34188
21,SIA/GJ/MIN/42597/2016,"Black Trap Mine, S.NO. 129",Non-Coal Mining,29 Jan 2016,29/01/2016,30/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/42597/2016&type=EC&ID=11326
22,SIA/GJ/MIN/42623/2016,"Black Trap Mine, S.NO. 100 Paiki",Non-Coal Mining,29 Jan 2016,29/01/2016,30/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/42623/2016&type=EC&ID=11350
23,SIA/GJ/MIN/42733/2016,"Blact Trap Mine, S.NO. 23P",Non-Coal Mining,30 Jan 2016,30/01/2016,01/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/42733/2016&type=EC&ID=11450
24,SIA/GJ/IND2/2187/2015,Megafine Specialty Chemicals Pvt. Ltd.,Industrial Projects - 2,26 Nov 2018,26/11/2018,,,,,,,,04/02/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/2187/2015&type=EC&ID=47827
25,SIA/GJ/IND2/36369/2019,Galaxy Chemi Science,Industrial Projects - 2,20 May 2019,20/05/2019,,,28/05/2019,,,28/05/2019,07/09/2019,06/04/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/36369/2019&type=EC&ID=55749
26,SIA/GJ/NCP/58387/2016,Times Luxuria,INFRA-1,12 Aug 2016,12/08/2016,,,16/08/2016,22/08/2016,22/08/2016,01/09/2016,,30/04/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/58387/2016&type=EC&ID=24362
27,SIA/GJ/MIN/58423/2016,AT:DUNGRA TA:PARDI DI:VALSAD SR.NO:165 OPP DAMANGANGA RIVER BED 1.00.00 HA.BLACKTRAP,Non-Coal Mining,15 Aug 2016,15/08/2016,16/08/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/58423/2016&type=EC&ID=24395
28,SIA/GJ/MIN/58452/2016,Mining of River Bed Sand from lease of Alpeshkumar Babubhai Panchal (Kothali),Non-Coal Mining,26 Aug 2016,26/08/2016,24/08/2016,26/08/2016,26/08/2016,29/08/2016,02/09/2016,02/09/2016,15/10/2016,29/10/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/58452/2016&type=EC&ID=24423
29,SIA/GJ/MIN/63778/2017,"Bentonite Mining lease of KUTCH ASHAPURA KHANIJ VIKAS INDUSTRY , PROPRIETOR :ALPABEN PRAVINGIRI GOSWAMI. ",Non-Coal Mining,06 Apr 2017,06/04/2017,,,10/04/2017,,,13/04/2017,30/04/2017,30/04/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/63778/2017&type=EC&ID=34852
30,SIA/GJ/MIN/41873/2016,HINDUSTAN MINERAL,Non-Coal Mining,20 Jan 2016,20/01/2016,27/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/41873/2016&type=EC&ID=10636
31,SIA/GJ/MIN/41901/2016,Viram Kaara Rabari,Non-Coal Mining,20 Jan 2016,20/01/2016,27/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/41901/2016&type=EC&ID=10664
32,SIA/GJ/MIN/41902/2016,Narnarayan Minerals (Ramesh Naran Vekariya),Non-Coal Mining,20 Jan 2016,20/01/2016,27/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/41902/2016&type=EC&ID=10665
33,SIA/GJ/NCP/75633/2018,Commercial Project,INFRA-1,29 Jun 2018,29/06/2018,,,10/07/2018,,,13/07/2018,06/10/2018,05/10/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/75633/2018&type=EC&ID=44694
34,SIA/GJ/NCP/75687/2018,R-ALTEZZA,INFRA-1,14 Sep 2018,14/09/2018,14/09/2018,14/09/2018,21/09/2018,,,28/09/2018,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/75687/2018&type=EC&ID=44719
35,SIA/GJ/MIN/52638/2016,bl limestone of malde arshibhai bapodara 1.03.19 h,Non-Coal Mining,08 Apr 2016,08/04/2016,11/04/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/52638/2016&type=EC&ID=17200
36,SIA/GJ/MIN/49941/2016,Kalyanbhai Bhagubhai Bhoi,Non-Coal Mining,18 Feb 2016,18/02/2016,23/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/49941/2016&type=EC&ID=13823
37,SIA/GJ/MIN/49951/2016,Divyeshkumar Ashokbhai Patel,Non-Coal Mining,18 Feb 2016,18/02/2016,23/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/49951/2016&type=EC&ID=13833
38,SIA/GJ/IND2/167610/2020,NARMADA ORGANICS,Industrial Projects - 2,12 Aug 2020,12/08/2020,,,19/08/2020,,,21/09/2020,14/03/2021,10/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/167610/2020&type=EC&ID=123033
39,SIA/GJ/MIN/32404/1900,Hanubha Natubha Chudasama,Non-Coal Mining,06 Mar 2019,06/03/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/32404/1900&type=EC&ID=53628
40,SIA/GJ/IND2/20658/2006,M/s Mangalam Drug and Organics Limited (Unit-I),Industrial Projects - 2,01 May 2019,01/05/2019,30/04/2019,01/05/2019,12/05/2019,,,13/05/2019,09/09/2019,12/06/2007,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/20658/2006&type=EC&ID=54664
41,SIA/GJ/NCP/63769/2017,"AMC LIG AFFORDABLE HOUSING SCHEME
F.P. No. 171, T.P.S. NO.:32
GOTA, CITY: AHMEDABAD
GUJARAT
",INFRA-1,06 Apr 2017,06/04/2017,,,10/04/2017,,,11/04/2017,05/05/2017,01/05/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/63769/2017&type=EC&ID=34846
42,SIA/GJ/IND2/18988/2017,-1,Industrial Projects - 2,21 May 2018,21/05/2018,04/06/2018,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/18988/2017&type=EC&ID=43919
43,SIA/GJ/MIN/38386/1900,Hirji Kanji Kapdi,Non-Coal Mining,29 Jun 2019,29/06/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/38386/1900&type=EC&ID=57030
44,SIA/GJ/MIS/185880/2020,Atmosphere Green,INFRA-2,01 Dec 2020,01/12/2020,,,05/12/2020,,,10/12/2020,10/03/2021,20/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/185880/2020&type=EC&ID=145484
45,SIA/GJ/MIN/49718/2016,Thakor Velaji Rudaji,Non-Coal Mining,16 Feb 2016,16/02/2016,16/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/49718/2016&type=EC&ID=13513
46,SIA/GJ/IND2/22008/2017,Rutu Chemicals,Industrial Projects - 2,14 Feb 2018,14/02/2018,,,26/02/2018,,,07/03/2018,09/09/2018,31/08/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/22008/2017&type=EC&ID=42499
47,SIA/GJ/NCP/73023/2018,River Penta sky,INFRA-1,27 Feb 2018,27/02/2018,26/02/2018,27/02/2018,07/03/2018,,,12/03/2018,28/06/2018,30/06/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/73023/2018&type=EC&ID=42550
48,SIA/GJ/NCP/59195/2016,K.P.Patel,INFRA-1,22 Sep 2016,22/09/2016,,,27/09/2016,,,30/09/2016,17/05/2017,28/04/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/59195/2016&type=EC&ID=31772
49,SIA/GJ/MIN/34776/2015,Chandrakantbhai Bhikhabhai Patel,Non-Coal Mining,06 Jan 2016,06/01/2016,05/01/2016,06/01/2016,06/01/2016,,,06/01/2016,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/34776/2015&type=EC&ID=4086
50,SIA/GJ/MIN/34802/2015,"S K BRICKS
",Non-Coal Mining,28 Dec 2015,28/12/2015,18/12/2015,,30/12/2015,,,06/01/2016,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/34802/2015&type=EC&ID=4111
51,SIA/GJ/MIN/34828/2015,Kanubhai Dhanabhai Rathva,Non-Coal Mining,17 Dec 2015,17/12/2015,18/12/2015,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/34828/2015&type=EC&ID=4129
52,SIA/GJ/NCP/72036/2018,Shree Hari Blessing (Affordable Housing Project),INFRA-1,01 Feb 2018,01/02/2018,01/02/2018,01/02/2018,06/02/2018,,,16/02/2018,28/06/2018,30/06/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/72036/2018&type=EC&ID=41891
53,SIA/GJ/MIN/63174/2017,RKC INFRABUILT PVT. LTD,Non-Coal Mining,18 Mar 2017,18/03/2017,16/03/2017,18/03/2017,18/03/2017,,,20/03/2017,17/04/2017,28/04/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/63174/2017&type=EC&ID=34559
54,SIA/GJ/IND2/53950/2019,M/s. Agrasen Colors Pvt. Ltd.,Industrial Projects - 2,24 Jun 2020,18/06/2020,20/06/2020,24/06/2020,25/06/2020,,,10/07/2020,31/03/2021,07/01/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/53950/2019&type=EC&ID=113051
55,SIA/GJ/MIN/34483/2015,Smt. MANIBEN CHANDUBHAI OD,Non-Coal Mining,14 Dec 2015,14/12/2015,,,15/12/2015,,,18/12/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/34483/2015&type=EC&ID=3874
56,SIA/GJ/MIN/58924/2016,Simalkuva ordinary sand mining project,Non-Coal Mining,11 Sep 2016,11/09/2016,15/09/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/58924/2016&type=EC&ID=27537
57,SIA/GJ/NCP/41143/2016,The Bungalows,INFRA-1,16 Jan 2016,16/01/2016,,,21/01/2016,,,25/01/2016,31/05/2016,31/05/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/41143/2016&type=EC&ID=9970
58,SIA/GJ/IND2/10187/2014,Nutan Dyechem,Industrial Projects - 2,17 Feb 2016,17/02/2016,,,20/02/2016,,,24/02/2016,02/05/2016,20/05/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/10187/2014&type=EC&ID=13742
59,SIA/GJ/IND2/166573/2020,M/s. OM ORGANIC,Industrial Projects - 2,03 Oct 2020,06/08/2020,,,11/08/2020,08/09/2020,03/10/2020,23/11/2020,24/03/2021,11/05/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/166573/2020&type=EC&ID=121781
60,SIA/GJ/IND2/166655/2020,M/s. Shreenath Chemical Industries,Industrial Projects - 2,08 Aug 2020,08/08/2020,,,11/08/2020,,,09/09/2020,14/03/2021,19/04/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/166655/2020&type=EC&ID=121799
61,SIA/GJ/IND2/151364/2020,M/s. Life Science Chemicals,Industrial Projects - 2,11 Apr 2020,11/04/2020,,,14/04/2020,,,17/04/2020,03/04/2021,09/06/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/151364/2020&type=EC&ID=102242
62,SIA/GJ/IND2/151425/2020,M/s. Suril Pharma,Industrial Projects - 2,13 Apr 2020,13/04/2020,,,14/04/2020,,,17/04/2020,30/05/2020,19/06/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/151425/2020&type=EC&ID=102264
63,SIA/GJ/IND2/151443/2020,M/s. Almon Industries,Industrial Projects - 2,06 May 2020,13/04/2020,19/04/2020,19/04/2020,23/04/2020,29/04/2020,06/05/2020,09/05/2020,03/04/2021,03/11/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/151443/2020&type=EC&ID=102273
64,SIA/GJ/IND2/153196/2020,UMA IMPEX,Industrial Projects - 2,22 May 2020,13/05/2020,27/05/2020,22/05/2020,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/153196/2020&type=EC&ID=104753
65,SIA/GJ/IND2/53289/2016,"JAY INDUSTRIAL RESINS PVT. LTD.
PLOT NO. 1502, GIDC ESTATE
PHASE-I, GIDC, NARODA, AHMEDABAD-382 330
GUJARAT
",Industrial Projects - 2,29 Apr 2016,29/04/2016,09/05/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/53289/2016&type=EC&ID=19712
66,SIA/GJ/MIN/33188/2015,ROYAL BRICKS CENTRE,Non-Coal Mining,24 Nov 2015,24/11/2015,,,26/11/2015,,,30/11/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/33188/2015&type=EC&ID=2648
67,SIA/GJ/MIN/33202/2015,Bricks Kiln,Non-Coal Mining,10 Dec 2015,10/12/2015,11/12/2015,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/33202/2015&type=EC&ID=2662
68,SIA/GJ/MIN/71562/2017,Arvindbhai Vallabhbhai Solanki,Non-Coal Mining,05 May 2018,05/05/2018,16/05/2018,05/05/2018,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/71562/2017&type=EC&ID=40670
69,SIA/GJ/NCP/86532/2018,Residential Project by Subhash K Kalavadiya,INFRA-1,24 Nov 2018,24/11/2018,,,06/12/2018,,,17/12/2018,22/02/2019,28/02/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/86532/2018&type=EC&ID=47818
70,SIA/GJ/IND2/174192/2020,Samp Pharmaceuticals,Industrial Projects - 2,19 Sep 2020,19/09/2020,,,22/09/2020,26/11/2020,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/174192/2020&type=EC&ID=130635
71,SIA/GJ/MIS/117671/2019,Sai Vittorio,INFRA-2,23 Nov 2019,23/11/2019,14/10/2019,23/11/2019,29/11/2019,,,09/12/2019,31/03/2021,31/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/117671/2019&type=EC&ID=63473
72,SIA/GJ/MIN/75310/2018,Bhpendrasinh Gambhirsinh Jadeja,Non-Coal Mining,06 Jun 2018,06/06/2018,08/06/2018,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/75310/2018&type=EC&ID=44427
73,SIA/GJ/MIN/51000/2016,SAND LEASE MINES OF SMT. PADHIYAR MANJULABEN HARISHBHAI OPPOSITE L.S. NO.547 VILLAGE KARNET TALUKA DABHOI DIST. VADODARA/2840,Non-Coal Mining,03 Mar 2016,03/03/2016,04/03/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/51000/2016&type=EC&ID=14770
74,SIA/GJ/MIN/55600/2016,Mocha bl stone of parbatbhai gangabhai and chanabhai parmar,Non-Coal Mining,06 Jun 2016,06/06/2016,07/06/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/55600/2016&type=EC&ID=21809
75,SIA/GJ/MIN/55607/2016,"GOTHADA BLACK TRAP QUARRY LEASE AREA (AT SURVEY NO.-381,382,383,385 PAIKY",Non-Coal Mining,06 Jun 2016,06/06/2016,07/06/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/55607/2016&type=EC&ID=21816
76,SIA/GJ/MIN/42916/2016,Somaji Naraji Vanzara,Non-Coal Mining,02 Feb 2016,02/02/2016,02/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/42916/2016&type=EC&ID=11620
77,SIA/GJ/MIN/42953/2016,"Abdul Latif Hamad Hingora,	
C/o. Ravray Mines & Minerals.",Non-Coal Mining,06 Dec 2016,06/12/2016,07/12/2016,06/12/2016,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/42953/2016&type=EC&ID=11655
78,SIA/GJ/MIN/59449/2016,Mota Vasana Sand Mine,Non-Coal Mining,04 Oct 2016,04/10/2016,13/10/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/59449/2016&type=EC&ID=31986
79,SIA/GJ/NCP/59470/2016,Star Ayodhya Textile Market,INFRA-1,05 Oct 2016,05/10/2016,,,13/10/2016,22/11/2016,23/11/2016,28/11/2016,31/03/2017,24/04/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/59470/2016&type=EC&ID=32005
80,SIA/GJ/MIS/107560/2019,Dev Ashish Sky,INFRA-2,08 Jun 2019,08/06/2019,,,14/06/2019,,,19/06/2019,09/09/2019,07/09/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/107560/2019&type=EC&ID=56496
81,SIA/GJ/NCP/66208/2017,"Development of Aquatic and Robotic Gallery in Science city, Ahmedabad",INFRA-1,14 Jul 2017,14/07/2017,,,18/07/2017,,,19/07/2017,30/12/2017,17/10/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/66208/2017&type=EC&ID=35877
82,SIA/GJ/IND2/20579/2017,-1,Industrial Projects - 2,11 Jan 2019,11/01/2019,,,17/01/2019,01/02/2019,02/02/2019,04/02/2019,20/05/2019,04/05/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/20579/2017&type=EC&ID=51671
83,SIA/GJ/IND2/24536/2017,PARADISE HEALTHCARE,Industrial Projects - 2,08 Feb 2019,08/02/2019,05/02/2019,08/02/2019,18/02/2019,26/02/2019,29/04/2019,03/05/2019,07/09/2019,06/04/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/24536/2017&type=EC&ID=43480
84,SIA/GJ/NCP/38428/2016,A Residential Row House Building Project,INFRA-1,06 Jan 2016,06/01/2016,,,07/01/2016,,,11/01/2016,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/38428/2016&type=EC&ID=7521
85,SIA/GJ/MIN/38514/2016,Jitubha Dolatsinh Zala,Non-Coal Mining,20 Jan 2016,20/01/2016,27/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/38514/2016&type=EC&ID=7599
86,SIA/GJ/IND2/19712/2017,Proposed project for manufacturing of synthetic organic chemicals (pharmaceutical bulkdrugs & intermediates) by Veer Pharmachem,Industrial Projects - 2,27 Feb 2018,27/02/2018,,,07/03/2018,,,09/03/2018,29/05/2018,30/06/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/19712/2017&type=EC&ID=42678
87,SIA/GJ/MIN/60286/2016,NARESHBHAI DAHYABHAI OAD,Non-Coal Mining,09 Nov 2016,09/11/2016,16/11/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/60286/2016&type=EC&ID=32612
88,SIA/GJ/NCP/72661/2018,Pramukh Aura,INFRA-1,06 Mar 2018,06/03/2018,05/03/2018,06/03/2018,15/03/2018,,,20/03/2018,24/09/2018,30/09/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/72661/2018&type=EC&ID=42274
89,SIA/GJ/MIN/42343/2016,shahpur bl limestone of sanjay d khunti,Non-Coal Mining,26 Jan 2016,26/01/2016,29/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/42343/2016&type=EC&ID=11092
90,SIA/GJ/MIN/51470/2016,DALSUKHBHAI PARSOTTAMBHAI OD,Non-Coal Mining,22 Jun 2016,22/06/2016,14/06/2016,22/06/2016,22/06/2016,,,24/06/2016,04/08/2016,29/08/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/51470/2016&type=EC&ID=15209
91,SIA/GJ/MIN/38042/2016,ORDINARY SAND MINING PROJECT BY BHIKHAJI TEJAJI VANZARA,Non-Coal Mining,04 Jan 2016,04/01/2016,05/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/38042/2016&type=EC&ID=7110
92,SIA/GJ/MIN/42947/2016,Ahir Babubhai Nanubhai,Non-Coal Mining,02 Feb 2016,02/02/2016,02/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/42947/2016&type=EC&ID=11649
93,SIA/GJ/NCP/65980/2017,Rameshwaram Regency,INFRA-1,06 Jul 2017,06/07/2017,,,12/07/2017,,,13/07/2017,30/12/2017,29/09/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/65980/2017&type=EC&ID=35763
94,SIA/GJ/MIN/34589/2015,Backbone Enterprises Limited,Non-Coal Mining,01 Jan 2016,01/01/2016,27/12/2015,,04/01/2016,,,06/01/2016,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/34589/2015&type=EC&ID=3955
