,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
168,SIA/UK/MIN/32361/1990,Purana Srinagar RBM Projects,Non-Coal Mining,05 Oct 2019,05/10/2019,25/05/2019,05/10/2019,05/10/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/32361/1990&type=EC&ID=53608
169,SIA/UK/MIN/68970/2018,Sirala Soap Stone Mine,Non-Coal Mining,07 Nov 2021,07/11/2021,,,08/11/2021,,,08/11/2021,10/11/2021,13/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/68970/2018&type=EC&ID=192992
170,SIA/UK/NCP/217353/2021,"Environmental Clearance for Assaying & Hallmarking Laboratory including Green Insulated DG Set by M/s DRB Assaying & Hallmarking Lab at 55/47, Dhamawala Bazar, Dehradun, Uttarakhand",INFRA-1,29 Jun 2021,29/06/2021,,,02/07/2021,,,03/07/2021,21/07/2021,31/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/NCP/217353/2021&type=EC&ID=188780
171,SIA/UK/MIN/55167/2018,POKHRI & BINTOLI SOAPSTONE MINING PROJECT,Non-Coal Mining,17 Sep 2020,30/07/2020,,,28/09/2020,,,02/10/2020,26/10/2020,07/01/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/55167/2018&type=EC&ID=121597
172,SIA/UK/MIS/124670/2019,"Aam Wala Tarla Group Housing Project (LIG, MIG, HIG & EWS)” located at Khasra No. 102 JHA, Village: Aam Wala Tarala, Teh: Dehradun, Dist.: Dehradun",INFRA-2,09 Nov 2019,09/11/2019,,,05/12/2019,,,13/12/2019,22/01/2020,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/124670/2019&type=EC&ID=70745
173,SIA/UK/MIN/411535/2022,Khuldaudi Soapstone Deposit,Non-Coal Mining,21 Dec 2022,21/12/2022,,,27/06/2023,,,27/06/2023,,07/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/411535/2022&type=EC&ID=214170
174,SIA/UK/IND/32262/2015,Installation of Proposed Green insulated DG Set (375.0 KVA i.e. 125.0 KVA & 250.0 KVA) & Enhancement of Man Power for smooth operation of existing Unit to Produce Engineering Goods in the Existing Complex by M/s Sara Sae Private Limited (Div - I) at ,Industrial Projects - 1,29 Oct 2015,29/10/2015,,,15/02/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND/32262/2015&type=EC&ID=1821
175,SIA/UK/MIN/34511/2015,Proposed Thada Ijar Soapstone Mine,Non-Coal Mining,14 Dec 2015,14/12/2015,,,05/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/34511/2015&type=EC&ID=3901
176,SIA/UK/INFRA2/428135/2023,"Environmental Clearance for Proposed Expansion of production capacity of Shoes in the Existing Complex by M/s Mochiko Shoes (A Unit of Mochiko Shoes Pvt. Ltd.) at Khasra No. 3914, Lal  Tappar Industrial Area, Mouza Majri Grant, Tehsil Rishikesh, District Dehradun, Uttarakhand.",INFRA-2,08 May 2023,08/05/2023,,,23/05/2023,,,23/05/2023,,03/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/INFRA2/428135/2023&type=EC&ID=219442
177,SIA/UK/MIN/126113/2019,Gavnigaon RBM Project,Non-Coal Mining,19 Nov 2019,19/11/2019,,,07/12/2019,,,13/12/2019,22/01/2020,14/02/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/126113/2019&type=EC&ID=74137
178,SIA/UK/MIS/272588/2022,"Environmental Clearance for the Proposed EWS Housing under Pradhan Mantri Awasiya Yojana by M/s Ojas Build Well Private Limited located at Khasra No. 86/1, 87, 88/1 & 91, Village Matkota, Tehsil Rudrapur, District Udham Singh Nagar, Uttarakhand (Buil",INFRA-2,14 May 2022,14/05/2022,,,28/12/2022,,,02/01/2023,,14/02/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/272588/2022&type=EC&ID=203269
179,SIA/UK/MIS/123704/2019,"Proposed expansion of “Hotel Pacific” by constructing additional Rooms and installation of green insulated DG Set by M/s Nagalia Hotels located at Fern Hill Estate, Camel Back Road, Mussoorie, Distric",INFRA-2,01 Nov 2019,01/11/2019,,,05/12/2019,,,13/12/2019,22/01/2020,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/123704/2019&type=EC&ID=70411
180,SIA/UK/MIN/113296/2019,"Sand, Bajri and Boulder Mining Project, (Area 0.840 ha)",Non-Coal Mining,03 Aug 2019,03/08/2019,,,28/09/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/113296/2019&type=EC&ID=59109
181,SIA/UK/MIN/89626/2018,Ranjit Singh,Non-Coal Mining,25 Dec 2018,25/12/2018,,,19/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/89626/2018&type=EC&ID=51320
182,SIA/UK/INFRA2/413739/2023,Environmental Clearance for Assaying & Hallmarking Laboratory including Green Insulated DG Set by M/s RD Assaying & Hallmarking Centre,INFRA-2,09 Jan 2023,09/01/2023,,,15/02/2023,,,16/02/2023,,09/03/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/INFRA2/413739/2023&type=EC&ID=215083
183,SIA/UK/THE/413475/2023,"Environmental clearance for proposed expansion of footwear pair manufacturing unit by M/s Campus Activewear Limited at Plot No. C9 & 10, Industrial Area Selaqui, Vikasnagar, Dehradun, Uttrakhand.",Thermal Projects,06 Jan 2023,06/01/2023,,,28/01/2023,,,30/01/2023,,23/02/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/THE/413475/2023&type=EC&ID=214942
184,SIA/UK/MIN/50445/2016,"Environmental Clearance for the Proposed Digging / Excavation of Minor Minerals i.e. “Brick Earth” for Brick manufacturing from lease area of Village Naqibpur urf Ghosipura, Pargana Manglaur (0.963 Hectare) by M/s Doab Bhatta Company",Non-Coal Mining,24 Feb 2016,24/02/2016,,,05/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/50445/2016&type=EC&ID=14291
185,SIA/UK/MIN/90178/2018,M/s Sai Mines and Minerals,Non-Coal Mining,31 Dec 2018,31/12/2018,,,19/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/90178/2018&type=EC&ID=51434
186,SIA/UK/MIS/84441/2018,DPM Hyundai ( A Unit of Patricia holdings Pvt. Ltd.) ,INFRA-2,02 Nov 2018,02/11/2018,,,14/12/2018,,,,,09/10/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/84441/2018&type=EC&ID=47543
187,SIA/UK/MIN/31692/2015,Baikori Soapstone mine,Non-Coal Mining,11 Oct 2015,11/10/2015,,,16/10/2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/31692/2015&type=EC&ID=1399
188,SIA/UK/MIN/31655/2015,River Bed Mining,Non-Coal Mining,10 Oct 2015,10/10/2015,,,17/10/2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/31655/2015&type=EC&ID=1378
189,SIA/UK/MIN/446761/2023,"Proposed Soapstone mining project (Mining lease Area 2.480 Ha) located at Village: Udiyar, Tehsil: Dugnakuri, District: Bageshwar, State : Uttarakhand by Shri Rajendra Singh S/o Shri Madho Singh",Non-Coal Mining,07 Oct 2023,07/10/2023,,,10/10/2023,,,10/10/2023,,07/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/446761/2023&type=EC&ID=226477
190,SIA/UK/MIN/32168/2015,"Extraction /
Collection of Soapstone (Existing Mine) from Uneven Agricultural land (4.049
Hectare) at Village: Dhunga Patli, Tehsil & District – Bageshwar, Uttarakhand.",Non-Coal Mining,28 Oct 2015,28/10/2015,,,19/12/2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/32168/2015&type=EC&ID=1739
191,SIA/UK/MIN/34504/2015,"Proposed Soapstone Mine at Village Bheruchaubatta, Tehsil & District - Bageshwar",Non-Coal Mining,14 Dec 2015,14/12/2015,,,19/12/2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/34504/2015&type=EC&ID=3895
192,SIA/UK/MIN/32284/2015,"Proposed Balu/Bajri/Boulder Mine, Mine Lease Area- 0.232, Panar River Bed At Village - Reghaav, Tehsil - Barakot, District- Champawat, Uttarakhand",Non-Coal Mining,30 Oct 2015,30/10/2015,,,19/12/2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/32284/2015&type=EC&ID=1844
193,SIA/UK/MIN/30711/2015,"Prior Environmental Clearance for Proposed Extraction / Collection of Minor Minerals i.e. Sand, Bajri & Boulders (Kh. No. –02, 03, 07 & 08, M.L. Area – 0.056 Ha, near Nayar River Bed) at Village – Chota Marora/Chota Marwara, Patti Langur Valla – 1, T",Non-Coal Mining,06 Sep 2015,06/09/2015,,,08/09/2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/30711/2015&type=EC&ID=796
194,SIA/UK/MIN/90422/2019,M/s Ramnik Mines and Minerals,Non-Coal Mining,03 Jan 2019,03/01/2019,,,01/03/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/90422/2019&type=EC&ID=51489
195,SIA/UK/MIN/89519/2018,"Soapstone Mining Project, Area of 4.996 Hac. to M/s Shiv Shakti Mines and Minerals, Mandal Shera, Post-Bageshwar, Dist-Bageswar State- Uttarakhand",Non-Coal Mining,24 Dec 2018,24/12/2018,,,19/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/89519/2018&type=EC&ID=51281
196,SIA/UK/MIN/52982/2018,"Soapstone mining at Village: Biladi, Tehsil: Bageshwar, District- Bageshwar by M/s Shiv Shakti Mines and Minerals",Non-Coal Mining,30 Apr 2020,30/04/2020,,,08/05/2020,,,23/05/2020,04/07/2020,21/07/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/52982/2018&type=EC&ID=104526
197,SIA/UK/MIN/230269/2021,"Sand Bajri Boulder Mining Project Khasra No: 3073, 3078, Area: 4.805 ha Village-Dyuri, Tehsil- Poornagiri District-Champawat (Uttarakhand)",Non-Coal Mining,20 Sep 2021,20/09/2021,,,22/09/2021,,,25/09/2021,09/10/2021,12/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/230269/2021&type=EC&ID=191353
198,SIA/UK/MIS/207404/2021,"M/s Hotel Paras Grand at Khasra No 272 D , 284 Ka ,  Village- Majra, Pargarna- Pachhwadoon , District- Dehradun , Uttarakhand Pin -248001",INFRA-2,31 Mar 2021,31/03/2021,,,17/04/2021,,,26/05/2021,15/06/2021,31/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/207404/2021&type=EC&ID=175750
199,SIA/UK/MIN/222681/2021,Ghingrani RBM Mining Project,Non-Coal Mining,01 Aug 2021,01/08/2021,,,02/08/2021,,,03/08/2021,09/08/2021,12/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/222681/2021&type=EC&ID=189732
200,SIA/UK/MIN/57070/2019,SAKIDA SOAPSTONE MINING PROJECT,Non-Coal Mining,24 Nov 2020,26/10/2020,20/11/2020,24/11/2020,25/11/2020,,,26/11/2020,23/12/2020,12/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/57070/2019&type=EC&ID=134197
201,SIA/UK/MIS/232588/2021,Group Housing Project,INFRA-2,04 Oct 2021,04/10/2021,28/10/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/232588/2021&type=EC&ID=191906
202,SIA/UK/MIN/236933/2021,"Sand, Bajri & Boulder Mining from Nayar Riverbed over an area of 4.985 ha. Out of 7.028 ha. at Kharsa No. 146/1328, Village Maroda, Tehsil & District –Pauri Garwal, Uttarakhand",Non-Coal Mining,01 Nov 2021,01/11/2021,,,02/11/2021,,,03/11/2021,10/11/2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/236933/2021&type=EC&ID=192878
203,SIA/UK/MIN/66223/2020,"Mining of Minor Minerals (Sand, Bajri and Boulder) from the riverbed of Jakhan-1 by M/s Uttarakhand Forest Development Corporation",Non-Coal Mining,02 Aug 2021,02/08/2021,,,03/08/2021,,,03/08/2021,09/08/2021,12/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/66223/2020&type=EC&ID=189749
204,SIA/UK/IND/217945/2021,"M/s Uttaranchal Ispat (P) Limited at Plot Nos. D-1 to D-8, Pipalia Industrial Area, Village Jagannathpur, Bazpur, District Udham Singh Nagar, Uttarakhand.",Industrial Projects - 1,03 Jul 2021,03/07/2021,,,03/07/2021,,,03/07/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND/217945/2021&type=EC&ID=188913
205,SIA/UK/MIS/284967/2022,Proposed Construction of Hotel “M/S REGENCY HOLIDAYZ PRIVATE LIMITED”,INFRA-2,23 Jul 2022,23/07/2022,,,31/01/2023,,,31/01/2023,,03/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/284967/2022&type=EC&ID=209252
206,SIA/UK/NCP/203067/2021,"Environmental Clearance for Proposed Manufacturing Unit of Personal Care Cosmetics Products by M/s Meraki Aesthetic Cosmetics LLP at 428Ka, Village Chharba, Vikasnagar, Dehradun, Uttarakhand.",INFRA-1,11 Mar 2021,11/03/2021,,,14/03/2021,,,14/03/2021,05/04/2021,01/01/1900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/NCP/203067/2021&type=EC&ID=173516
207,SIA/UK/MIN/236649/2021,"Sand, Bajri, Boulder Mining with production capacity of 34065.886 TPA from Nayar Riverbed over an area of 0.702 ha. Out of 9.004 ha. at Kharsa No. 900, Village Badkholu, Tehsil & District- Pauri Garwal, Uttarakhand",Non-Coal Mining,01 Nov 2021,01/11/2021,,,02/11/2021,,,03/11/2021,10/11/2021,14/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/236649/2021&type=EC&ID=192803
208,SIA/UK/MIS/82633/2018,"VALLEY HOTEL & RESORT

NH 72, Central Hope Town, 
Selaqui Industrial Area, 
DEHRA DUN - UTTARKHAND
",INFRA-2,16 Oct 2018,16/10/2018,,,14/12/2018,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/82633/2018&type=EC&ID=47329
209,SIA/UK/MIS/42980/2016,Nilaya Hills Heights,INFRA-2,03 Feb 2016,03/02/2016,,,15/02/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/42980/2016&type=EC&ID=11682
210,SIA/UK/MIN/9562/2013,Naugaon Sand & Boulder Mining Project,Non-Coal Mining,23 Jan 2016,23/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/9562/2013&type=EC&ID=10914
211,SIA/UK/INFRA2/431848/2023,"Residential GH (PMY, Urban) ",INFRA-2,01 Jun 2023,01/06/2023,,,27/06/2023,,,27/06/2023,,19/07/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/INFRA2/431848/2023&type=EC&ID=220759
212,SIA/UK/INFRA2/437106/2023,Environmental Clearance for proposed Pharmaceutical Formulations Unit by M/s BLBK Pharmaceutical Pvt. Ltd.,INFRA-2,18 Jul 2023,18/07/2023,,,05/08/2023,,,05/08/2023,,29/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/INFRA2/437106/2023&type=EC&ID=222875
213,SIA/UK/IND2/190828/2020,Niharith Pharma Pvt Ltd,Industrial Projects - 2,11 Jan 2021,11/01/2021,,,18/01/2021,,,25/01/2021,20/02/2021,27/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND2/190828/2020&type=EC&ID=156658
214,SIA/UK/IND3/234504/2021,"Environmental Clearance for proposed installation of Rosin & Turpentine Oil manufacturing unit of by M/s Khurana Brothers located at Khasra No. 3827, Lal Tappar Industrial Area, Majiri Grant, District Dehradun, Uttarakhand.",Industrial Projects - 3,19 Oct 2021,19/10/2021,,,28/10/2021,,,02/11/2021,10/11/2021,12/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND3/234504/2021&type=EC&ID=192331
215,SIA/UK/MIS/272990/2022,"Environmental Clearance for proposed establishment of 200 TPH Stone Crusher Plant along with 500 KVA DG set by M/s Yamuna Stone Crusher (II) at Khasra No. 29 Mi, Village Dhummipura Gangmewa Dhukrani, Tehsil Vikasnagar, District Dehradun, Uttarakhand ",INFRA-2,15 May 2022,15/05/2022,,,28/12/2022,,,02/01/2023,,27/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/272990/2022&type=EC&ID=203343
216,SIA/UK/MIN/234607/2021,Jirmoli RBM Mining Project,Non-Coal Mining,18 Oct 2021,18/10/2021,,,28/10/2021,,,02/11/2021,10/11/2021,12/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/234607/2021&type=EC&ID=192357
217,SIA/UK/MIN/45671/2019,Chamtoli RBM Project,Non-Coal Mining,02 Nov 2019,02/11/2019,,,05/12/2019,,,16/12/2019,22/01/2020,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/45671/2019&type=EC&ID=70359
218,SIA/UK/IND2/202574/2021,"M/S Rapport Remedies at E/7-2, U.P.S.I.D.C., Selaqui, Dehradun, Uttarakhand",Industrial Projects - 2,09 Mar 2021,09/03/2021,,,10/03/2021,,,14/03/2021,05/04/2021,01/01/1900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND2/202574/2021&type=EC&ID=172388
219,SIA/UK/IND2/42302/2019,"Environment Clearance for installation of proposed PU Foam manufacturing Unit and seat assembly M/s S. S. Industries located at Village: Fulsunga, Post Transit Camp, Tehsil Rudrapur, District Udham Si",Industrial Projects - 2,09 Sep 2019,09/09/2019,,,04/10/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND2/42302/2019&type=EC&ID=63176
220,SIA/UK/MIS/211926/2021,Hotel Project,INFRA-2,18 May 2021,18/05/2021,,,21/05/2021,,,26/05/2021,15/06/2021,31/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/211926/2021&type=EC&ID=186690
221,SIA/UK/MIN/39252/2019,Jaula RBM Project,Non-Coal Mining,16 Jul 2019,16/07/2019,,,04/10/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/39252/2019&type=EC&ID=57448
222,SIA/UK/MIS/203797/2021,AHILYA & RESORTS,INFRA-2,15 Mar 2021,15/03/2021,,,17/03/2021,,,17/03/2021,05/04/2021,28/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/203797/2021&type=EC&ID=173727
223,SIA/UK/MIS/267602/2022,Lakshmi Constructions Co.  Ltd,INFRA-2,13 Apr 2022,13/04/2022,28/12/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/267602/2022&type=EC&ID=202078
224,SIA/UK/INFRA2/429564/2023,ORIONS HOSPITALITY ,INFRA-2,20 May 2023,20/05/2023,,,06/06/2023,,,06/06/2023,,05/07/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/INFRA2/429564/2023&type=EC&ID=219997
225,SIA/UK/MIN/48976/2016,Pukhrora Soapstone Mine,Non-Coal Mining,11 Feb 2016,11/02/2016,,,15/02/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/48976/2016&type=EC&ID=12786
226,SIA/UK/MIN/89094/2018,"Teekh Soap Stone Deposit (Khasra no. 2887, 2888, 3140 and others) ",Non-Coal Mining,20 Dec 2018,20/12/2018,,,18/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/89094/2018&type=EC&ID=51183
227,SIA/UK/NCP/60489/2016," Environmental Clearance for Proposed 
Aam Wala Tarla Group Housing Project (LIG, MIG, HIG & EWS)” 
located at Khasra No. 102 JHA, Village: Aam Wala Tarala, Teh: Dehradun, Dist.: Dehradun ",INFRA-1,17 Nov 2016,17/11/2016,18/01/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/NCP/60489/2016&type=EC&ID=32751
228,SIA/UK/MIN/411066/2022,Sasola Soapstone Mining Project,Non-Coal Mining,17 Dec 2022,17/12/2022,,,27/06/2023,,,27/06/2023,,07/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/411066/2022&type=EC&ID=213990
229,SIA/UK/INFRA2/410800/2022,Hotel Terrakotta Risikesh,INFRA-2,15 Dec 2022,15/12/2022,,,02/04/2023,,,02/04/2023,,15/04/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/INFRA2/410800/2022&type=EC&ID=213920
230,SIA/UK/MIN/33577/2015,Amba Mines & Minerals,Non-Coal Mining,01 Dec 2015,01/12/2015,,,19/12/2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/33577/2015&type=EC&ID=2973
231,SIA/UK/MIN/50410/2016,"Environmental Clearance for Proposed
Extraction / Collection of Minor Minerals i.e. Sand, Bajri & Boulders from near
Mandakini River Bed (ML Area 1.291 Hectare) at Village – Giwari Gaon
(Parkandi), Tehsil Ukhimath, District Rudraprayag Uttarakhand",Non-Coal Mining,24 Feb 2016,24/02/2016,,,05/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/50410/2016&type=EC&ID=14257
232,SIA/UK/MIN/31091/2015,"Badeu Boulder Mining Project, Pithoragarh ",Non-Coal Mining,17 Sep 2015,17/09/2015,,,15/02/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/31091/2015&type=EC&ID=1008
233,SIA/UK/MIN/89232/2018,"Ukroli Sand, Bajri & Boulders Mine, 1.959 Ha",Non-Coal Mining,21 Dec 2018,21/12/2018,,,19/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/89232/2018&type=EC&ID=51204
234,SIA/UK/INFRA2/416228/2023,"Environment Clearance of proposed stone crusher, screening plant ,Mobile Stone Crusher , mobile screening plant , hot mix plant ready mix plant at Khasra no. 112,75,78,113 Village Center hop town , Tehsil – Vikasnagar, District – Dehradun (Uttarakhand). By AISHA TRADERS (Annexure – I).",INFRA-2,29 Jan 2023,29/01/2023,,,15/02/2023,,,16/02/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/INFRA2/416228/2023&type=EC&ID=215852
235,SIA/UK/IND/64351/2017,"Manufacturing of Pharmaceutical Formulations (Tablets, Capsules & Oral Liquid Syrup) by Dr. Mittal Laboratories Pvt. Ltd. at Plot No. C-10/2, SARA Industrial Estate Ltd., Village Rampur, Dehradun - Chakrata Road, Selaqui, Dehradun, Uttrakhand",Industrial Projects - 1,02 May 2017,02/05/2017,18/01/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND/64351/2017&type=EC&ID=35146
236,SIA/UK/MIN/50177/2016,Excavation of Brick Earth,Non-Coal Mining,22 Feb 2016,22/02/2016,,,05/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/50177/2016&type=EC&ID=14038
237,SIA/UK/MIN/143519/2020,"Mining of Sand, Bajri & Boulder (Minor Minerals) from river bed of Swarna river.",Non-Coal Mining,16 Feb 2020,16/02/2020,,,17/02/2020,,,17/02/2020,11/03/2020,25/09/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/143519/2020&type=EC&ID=91373
238,SIA/UK/MIN/68837/2020,"Kukhai Talli/Malli Limestone Mining Project located at  Village- Kukhai Talli/Malli, Tehsil- Narendranagar, District- Tehri Garhwal, Uttarakhand by Shri Anil Kumar, S/o Shri Satya Prakash",Non-Coal Mining,30 Oct 2021,30/10/2021,,,03/11/2021,,,03/11/2021,10/11/2021,12/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/68837/2020&type=EC&ID=192734
239,SIA/UK/IND2/205739/2021,"Environmental Clearance for Proposed API Bulk Drugs & Intermediates Manufacturing Unit by M/s Jams Industries Private Limited at Khasra No. 163/3, 164, 165, Village – Sikandarpur Bhainswal Industrial Area, Tehsil Bhagwanpur, District –Haridwar, Uttar",Industrial Projects - 2,25 Mar 2021,25/03/2021,,,17/04/2021,,,26/05/2021,15/06/2021,28/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND2/205739/2021&type=EC&ID=175212
240,SIA/UK/INFRA2/403627/2022,M/S SATYAM SHIVAM SUNDRAM II,INFRA-2,28 Jan 2023,10/01/2023,27/01/2023,28/01/2023,28/01/2023,,,30/01/2023,,03/04/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/INFRA2/403627/2022&type=EC&ID=215149
241,SIA/UK/IND3/420319/2023,Octis Healthcare Pvt. Ltd. ,Industrial Projects - 3,28 Feb 2023,28/02/2023,,,05/03/2023,,,09/03/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND3/420319/2023&type=EC&ID=217067
242,SIA/UK/MIN/9561/2013,Kanhapur Laifpur Malakpur Sand Mining Project,Non-Coal Mining,23 Jan 2016,23/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/9561/2013&type=EC&ID=10912
243,SIA/UK/IND3/435787/2023,VISHAL DARPAN,Industrial Projects - 3,06 Jul 2023,06/07/2023,,,18/07/2023,,,18/07/2023,,14/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND3/435787/2023&type=EC&ID=222355
244,SIA/UK/INFRA2/416822/2023,Ashirwad Enterprises and Screening Plant,INFRA-2,02 Feb 2023,02/02/2023,,,20/02/2023,,,20/02/2023,,09/03/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/INFRA2/416822/2023&type=EC&ID=216075
245,SIA/UK/MIN/89342/2018,"Gair Saneti Soapstone mining project, lease area 4.449 ha, near Village Gair Saneti, Thadaizar and Kurauli Tehsil Dung Nakuri, District – Bageshwar State-Uttarakhand with production capacity of 5,000 TPA soap Stone & 25,444 m3 OB/waste ",Non-Coal Mining,22 Dec 2018,22/12/2018,,,19/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/89342/2018&type=EC&ID=51230
246,SIA/UK/INFRA2/449772/2023,"Environmental Clearance for Proposed Pharmaceutical Formulation Unit by M/s Verve Human Care Laboratories (A unit of Venor Pharma Limited) at Plot No. H-7 & H-8 IIE SIIDCUL, Selaqui, Dehradun, Uttarakhand",INFRA-2,30 Oct 2023,30/10/2023,,,19/11/2023,,,19/11/2023,,13/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/INFRA2/449772/2023&type=EC&ID=227440
