,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
0,SIA/AP/MIN/33670/2019,Ordinary Sand Reach of Pasuvullanka,Non-Coal Mining,26 Mar 2019,26/03/2019,,,10/04/2019,,,12/05/2019,,29/06/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/33670/2019&type=EC&ID=54265
1,SIA/AP/IND2/64390/2020,"Proposed Captive Resin Plant with a Production Capacity of 62,287.5 TPA (188.75 TPD) for Manufacturing of High Pressure Laminates, Plain Particle Board, Pre-Laminated Boards and UV Coated Boards (Particle boards, MDF, HPL Sheets & Compact Boards) at Plot No. 19, 19 A & 19 A-1, Industrial Park, Naidupeta, APIIC, Menakuru Village, Naidupeta Mandal, SPSR Nellore District, Andhra Pradesh",Industrial Projects - 2,14 Jul 2021,14/07/2021,,,17/08/2021,,,30/08/2021,18/10/2021,06/01/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/IND2/64390/2020&type=EC&ID=188893
2,SIA/AP/MIN/217724/2021,M/s. Chiranjeevi Black Stone Crusher,Non-Coal Mining,01 Jul 2021,01/07/2021,,,27/07/2021,,,08/08/2021,07/10/2021,18/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/217724/2021&type=EC&ID=188867
3,SIA/AP/IND2/151499/2020,M/s. Venkata Narayana Active Ingredients Private Limited,Industrial Projects - 2,14 Apr 2020,14/04/2020,,,28/04/2020,,,12/08/2020,,08/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/IND2/151499/2020&type=EC&ID=102294
4,SIA/AP/MIN/151565/2020,Vakalagaruvu Sand Reach,Non-Coal Mining,31 May 2020,19/04/2020,23/05/2020,31/05/2020,03/06/2020,,,24/06/2020,20/07/2020,08/07/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/151565/2020&type=EC&ID=102319
5,SIA/AP/MIS/201089/2021,M/s. Capital Business Park LLP,INFRA-2,21 Mar 2022,02/03/2021,,,26/03/2021,08/08/2021,21/03/2022,23/03/2022,,02/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIS/201089/2021&type=EC&ID=168090
6,SIA/AP/MIN/201123/2021,Y.Mahadevappa,Non-Coal Mining,02 Mar 2021,02/03/2021,,,26/03/2021,,,28/07/2021,20/08/2021,31/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/201123/2021&type=EC&ID=168096
7,SIA/AP/MIN/250659/2022,"M/s. ARR & Co.,",Non-Coal Mining,08 Jan 2022,08/01/2022,,,21/01/2022,,,22/01/2022,24/03/2022,24/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/250659/2022&type=EC&ID=197627
8,SIA/AP/MIN/249075/2021,M/s Priyanka Minerals,Non-Coal Mining,31 Dec 2021,31/12/2021,,,12/01/2022,,,22/01/2022,11/03/2022,18/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/249075/2021&type=EC&ID=196176
9,SIA/AP/MIN/271686/2022,M/s. Sri Sai Balaji Granites – Black Granite Quarry,Non-Coal Mining,07 May 2022,07/05/2022,,,10/05/2022,,,22/06/2022,,27/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/271686/2022&type=EC&ID=203056
10,SIA/AP/MIN/261767/2022,C Seetharami Reddy Baryte Mine,Non-Coal Mining,15 Mar 2022,15/03/2022,,,22/03/2022,,,27/03/2022,,24/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/261767/2022&type=EC&ID=200512
11,SIA/AP/MIN/261779/2022,M/s. Diamond Nano Microns Private Limited  – 4.993 Ha,Non-Coal Mining,15 Mar 2022,15/03/2022,,,22/03/2022,,,27/03/2022,14/04/2022,16/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/261779/2022&type=EC&ID=200515
12,SIA/AP/MIN/186035/2020,ADMG-VIJAYAWADA (Peddapulipaka-3 sand reach),Non-Coal Mining,02 Dec 2020,02/12/2020,,,02/03/2021,,,,,19/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/186035/2020&type=EC&ID=145522
13,SIA/AP/MIN/186065/2020,4.680 Ha. of Dharanikota - 7 Sand Reach,Non-Coal Mining,02 Dec 2020,02/12/2020,,,02/03/2021,,,15/03/2021,01/06/2021,18/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/186065/2020&type=EC&ID=145529
14,SIA/AP/MIN/186769/2020,Admg Vijayawada (Lankapalli -5 Sand reach),Non-Coal Mining,05 Dec 2020,05/12/2020,,,03/03/2021,,,,,19/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/186769/2020&type=EC&ID=146691
15,SIA/AP/MIN/43819/2019,SRI S.PRAKASH,Non-Coal Mining,28 Sep 2019,28/09/2019,,,19/10/2019,,,23/10/2019,,18/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/43819/2019&type=EC&ID=67134
16,SIA/AP/MIN/158754/2020,Ballipadu Sand Reach,Non-Coal Mining,19 Jun 2020,19/06/2020,,,24/06/2020,,,25/06/2020,20/07/2020,08/07/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/158754/2020&type=EC&ID=113077
17,SIA/AP/MIN/159407/2020,Buchipeta sand Reach,Non-Coal Mining,21 Jun 2020,21/06/2020,,,24/06/2020,,,25/06/2020,20/07/2020,08/07/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/159407/2020&type=EC&ID=113144
18,SIA/AP/MIN/33621/2019,Ordinary Sand Mine - Atreyapuram Reach,Non-Coal Mining,25 Mar 2019,25/03/2019,,,10/04/2019,,,12/05/2019,29/09/2019,29/06/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/33621/2019&type=EC&ID=54230
19,SIA/AP/MIN/33789/2019,ASSISTANT DIRECTOR OF MINES AND GEOLOGY SRIKAKULAM,Non-Coal Mining,06 Apr 2022,27/03/2019,,,04/04/2019,,,14/04/2019,05/06/2019,31/05/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/33789/2019&type=EC&ID=54338
20,SIA/AP/MIN/32680/2019,Sri. P. Venu Gopal,Non-Coal Mining,19 Mar 2019,19/03/2019,14/03/2019,19/03/2019,10/04/2019,,,12/05/2019,,29/06/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/32680/2019&type=EC&ID=53766
21,SIA/AP/MIN/32845/2019,M/s Empirical Minerals,Non-Coal Mining,23 Sep 2019,23/09/2019,14/09/2019,17/08/2019,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/32845/2019&type=EC&ID=53841
22,SIA/AP/MIN/146872/2020,Sri Ch. Ajad Kumar (Road Metal),Non-Coal Mining,03 Mar 2020,03/03/2020,,,19/03/2020,,,25/08/2020,01/06/2021,12/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/146872/2020&type=EC&ID=95103
23,SIA/AP/MIN/51840/2019,M/s Brundavan Granites,Non-Coal Mining,02 Mar 2020,02/03/2020,,,06/03/2020,,,08/03/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/51840/2019&type=EC&ID=95042
24,SIA/AP/MIN/234347/2021,Sri S.V. Sai Kumar Reddy,Non-Coal Mining,06 Dec 2021,16/10/2021,,,25/10/2021,24/11/2021,06/12/2021,30/12/2021,05/03/2022,09/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/234347/2021&type=EC&ID=192270
25,SIA/AP/MIN/225273/2021,Smt V. Ramadevi,Non-Coal Mining,08 Dec 2021,18/08/2021,,,13/09/2021,13/11/2021,08/12/2021,30/12/2021,20/02/2022,06/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/225273/2021&type=EC&ID=190276
26,SIA/AP/MIN/272127/2022,Sri Gundavaram Siva Prasad Quartz 3.200 Ha.,Non-Coal Mining,10 May 2022,10/05/2022,,,16/05/2022,,,17/06/2022,,26/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/272127/2022&type=EC&ID=203156
27,SIA/AP/RIV/253833/2022,dfdf,River Valley and Hydroelectric Projects,28 Jan 2022,,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/RIV/253833/2022&type=EC&ID=198507
28,SIA/AP/MIN/148220/2020,M/s Sree lakshmi Constructions (Road Metal & Gravel),Non-Coal Mining,10 Mar 2020,10/03/2020,,,11/04/2020,,,26/08/2020,28/10/2020,06/10/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/148220/2020&type=EC&ID=96428
29,SIA/AP/MIN/182709/2020,Gollakandukuru-2 Sand Reach,Non-Coal Mining,09 Nov 2020,09/11/2020,,,16/11/2020,,,18/11/2020,07/05/2021,01/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/182709/2020&type=EC&ID=142704
30,SIA/AP/MIN/69901/2019,M/s. Kurral Mines Minerals and Resources Private Limited,Non-Coal Mining,08 Dec 2021,08/12/2021,,,13/12/2021,,,30/12/2021,09/03/2022,15/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/69901/2019&type=EC&ID=194630
31,SIA/AP/MIN/267804/2022,Sri Y. Madhu Sudhan Reddy,Non-Coal Mining,14 Apr 2022,14/04/2022,,,20/04/2022,,,27/04/2022,,18/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/267804/2022&type=EC&ID=202129
32,SIA/AP/MIN/266920/2022,Colour Granite Quarry,Non-Coal Mining,08 Apr 2022,08/04/2022,,,19/04/2022,,,27/04/2022,,19/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/266920/2022&type=EC&ID=201927
33,SIA/AP/MIN/267393/2022,Bommuvanipalem 14 Sand Reach,Non-Coal Mining,07 May 2022,07/05/2022,,,10/05/2022,,,18/05/2022,,24/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/267393/2022&type=EC&ID=202031
34,SIA/AP/MIN/267387/2022,Bommuvanipalem 12 Sand Reach,Non-Coal Mining,07 May 2022,07/05/2022,,,10/05/2022,,,18/05/2022,,24/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/267387/2022&type=EC&ID=202029
35,SIA/AP/MIN/267427/2022,Bommivanipalem 15 Sand Reach,Non-Coal Mining,07 May 2022,07/05/2022,,,10/05/2022,,,18/05/2022,,24/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/267427/2022&type=EC&ID=202039
36,SIA/AP/MIN/42252/2013,Road Metal & Building Stone Quarry of M/s Chennai Best Blue Metals,Non-Coal Mining,04 Sep 2019,04/09/2019,,,27/09/2019,,,18/10/2019,,25/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/42252/2013&type=EC&ID=63143
37,SIA/AP/MIN/191071/2021,M/s Ambedkar S. C. Labour Contract Co-Operative Society,Non-Coal Mining,02 Jan 2021,02/01/2021,,,18/03/2021,,,23/07/2021,18/08/2021,26/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/191071/2021&type=EC&ID=156715
38,SIA/AP/MIN/45724/2019,SRI B.NARAYANA RAO,Non-Coal Mining,27 Nov 2019,01/11/2019,26/11/2019,27/11/2019,02/12/2019,,,03/12/2019,,11/02/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/45724/2019&type=EC&ID=70406
39,SIA/AP/MIN/40522/2019,Assistant Director of Mines and Geology,Non-Coal Mining,02 Aug 2019,02/08/2019,,,31/08/2019,,,25/09/2019,,31/08/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/40522/2019&type=EC&ID=59085
40,SIA/AP/MIN/39748/2019,Sri. G. Seshi Reddy,Non-Coal Mining,21 Jul 2019,21/07/2019,,,11/09/2019,,,20/09/2019,,07/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/39748/2019&type=EC&ID=58641
41,SIA/AP/MIN/169054/2020,M/s G.S.R. Stone Crusher,Non-Coal Mining,21 Aug 2020,21/08/2020,,,31/08/2020,,,03/11/2020,,16/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/169054/2020&type=EC&ID=124348
42,SIA/AP/IND2/175805/2020,Establishment of Active Pharma Ingredients (Bulk Drugs and Intermediates Manufacturing) Unit  by M/s. Erythro Pharma Pvt. Ltd Unit II,Industrial Projects - 2,28 Sep 2020,28/09/2020,,,29/09/2020,,,18/11/2020,07/05/2021,28/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/IND2/175805/2020&type=EC&ID=134121
43,SIA/AP/MIN/161951/2020,M/s. Shiv Shanthi Manganese Mine,Non-Coal Mining,04 Jul 2020,04/07/2020,,,09/07/2020,,,19/09/2020,08/11/2021,22/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/161951/2020&type=EC&ID=115738
44,SIA/AP/MIN/219041/2021,"Dimensional Stones used for Cubes & Kerbs Quarry of M/s. R.R Stones Private Limited., 5.0 Ha.",Non-Coal Mining,10 Jul 2021,10/07/2021,,,16/08/2021,,,30/08/2021,20/02/2022,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/219041/2021&type=EC&ID=189123
45,SIA/AP/MIN/243441/2021,Ganitathkur 2 Sand Reach,Non-Coal Mining,07 Dec 2021,07/12/2021,,,08/12/2021,,,09/12/2021,22/12/2021,06/01/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/243441/2021&type=EC&ID=194509
46,SIA/AP/MIN/268507/2022,Road Metal Quarry of  M/s Gowri Shankar Metals,Non-Coal Mining,19 Apr 2022,19/04/2022,,,25/04/2022,,,27/04/2022,,09/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/268507/2022&type=EC&ID=202289
47,SIA/AP/MIN/269099/2022,Sri M. Krishna Murthy – 2.894 Ha,Non-Coal Mining,22 Apr 2022,22/04/2022,,,26/04/2022,,,30/04/2022,,25/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/269099/2022&type=EC&ID=202430
48,SIA/AP/MIN/35936/2019,ADMG ELURU USULUMARRU SAND MINE,Non-Coal Mining,09 May 2019,09/05/2019,,,11/05/2019,,,25/09/2019,,06/08/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/35936/2019&type=EC&ID=55502
49,SIA/AP/MIN/64435/2019,Quartz Mine,Non-Coal Mining,04 Jul 2021,04/07/2021,,,27/07/2021,,,02/08/2021,07/10/2021,18/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/64435/2019&type=EC&ID=188928
50,SIA/AP/MIN/37319/2019,Sri Bathula Venkatesgh,Non-Coal Mining,04 Jun 2019,04/06/2019,,,10/07/2019,,,25/09/2019,17/08/2021,10/08/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/37319/2019&type=EC&ID=56368
51,SIA/AP/MIN/32559/2018,M/s BVSR Constructions Pvt. Ltd.,Non-Coal Mining,15 Mar 2019,15/03/2019,14/03/2019,15/03/2019,17/03/2019,,,12/05/2019,29/09/2019,29/06/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/32559/2018&type=EC&ID=53704
52,SIA/AP/MIN/32849/2019,M/s Nytri Enterprises,Non-Coal Mining,18 Mar 2019,18/03/2019,,,10/04/2019,,,12/05/2019,29/09/2019,29/06/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/32849/2019&type=EC&ID=53843
53,SIA/AP/MIN/152943/2020,Smt Lotha Satyavathi,Non-Coal Mining,10 May 2020,10/05/2020,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/152943/2020&type=EC&ID=104705
54,SIA/AP/MIN/152962/2020,M/s Lakshmi Narasimha Metal Enterprises,Non-Coal Mining,11 May 2020,11/05/2020,,,12/05/2020,,,09/09/2020,19/05/2021,25/11/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/152962/2020&type=EC&ID=104710
55,SIA/AP/MIN/199152/2021,K Sowjanya,Non-Coal Mining,19 Feb 2021,19/02/2021,,,25/03/2021,,,28/07/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/199152/2021&type=EC&ID=164566
56,SIA/AP/MIN/199472/2021,M/s Nallagangammathalli Stone Crusher (3.00 Ha at Settipalli),Non-Coal Mining,22 Feb 2021,22/02/2021,,,25/03/2021,,,28/07/2021,20/08/2021,31/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/199472/2021&type=EC&ID=164669
57,SIA/AP/MIN/199659/2021,Kondrukota -1 sand reach,Non-Coal Mining,23 Feb 2021,23/02/2021,,,25/03/2021,,,25/03/2021,01/06/2021,14/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/199659/2021&type=EC&ID=164716
58,SIA/AP/MIN/205190/2021,Smt. Lolugu Venkata Hima Madhuri,Non-Coal Mining,22 Mar 2021,22/03/2021,,,06/04/2021,,,19/04/2021,19/06/2021,28/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/205190/2021&type=EC&ID=175084
59,SIA/AP/MIN/224292/2021,Sri B. Mohan Reddy,Non-Coal Mining,22 Nov 2021,12/08/2021,,,31/08/2021,13/11/2021,22/11/2021,30/12/2021,09/03/2022,15/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/224292/2021&type=EC&ID=190053
60,SIA/AP/MIN/179938/2020,Muddadapeta Sand Reach,Non-Coal Mining,23 Nov 2020,21/10/2020,03/11/2020,23/11/2020,28/12/2020,,,,,19/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/179938/2020&type=EC&ID=139067
61,SIA/AP/MIN/178437/2020,M/S NARAYANA SWAMY STONE CRUSHER,Non-Coal Mining,10 Oct 2020,10/10/2020,24/10/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/178437/2020&type=EC&ID=137749
62,SIA/AP/MIN/227721/2021,Sri I. Maurya,Non-Coal Mining,01 Dec 2021,04/09/2021,,,22/09/2021,13/11/2021,01/12/2021,30/12/2021,19/01/2022,09/02/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/227721/2021&type=EC&ID=190808
63,SIA/AP/MIN/259749/2022,C Thulaseeswar Reddy 2.230Ha,Non-Coal Mining,04 Mar 2022,04/03/2022,,,07/03/2022,,,10/03/2022,25/03/2022,27/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/259749/2022&type=EC&ID=199973
64,SIA/AP/MIN/263053/2022,Ms Sri Sambasiva Lime Stone Minerals,Non-Coal Mining,23 Mar 2022,23/03/2022,,,29/03/2022,,,04/04/2022,14/04/2022,16/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/263053/2022&type=EC&ID=200843
65,SIA/AP/IND2/20166/2017,Proposed expansion of storage at the Petroleum Storage Terminal at Chittoor by M/s Indian Oil Corporation Limited,Industrial Projects - 2,16 Sep 2019,16/09/2019,,,22/01/2020,,,28/01/2020,,22/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/IND2/20166/2017&type=EC&ID=63066
66,SIA/AP/MIN/194731/2021,Dacharam 2 Sand Reach,Non-Coal Mining,24 Jan 2021,24/01/2021,,,19/03/2021,,,25/03/2021,01/06/2021,14/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/194731/2021&type=EC&ID=160465
67,SIA/AP/MIN/128664/2019,Ordinary River Sand (Sanagapadu),Non-Coal Mining,30 Nov 2019,30/11/2019,,,03/12/2019,,,03/12/2019,,30/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/128664/2019&type=EC&ID=78691
68,SIA/AP/MIN/128755/2019,Potharlanka-II Sand Reach,Non-Coal Mining,01 Dec 2019,01/12/2019,,,03/12/2019,,,03/12/2019,,30/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/128755/2019&type=EC&ID=78713
69,SIA/AP/MIN/129479/2019,Jeedigunta Sand Reach,Non-Coal Mining,12 Dec 2019,04/12/2019,06/12/2019,12/12/2019,13/12/2019,,,17/12/2019,,24/01/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/129479/2019&type=EC&ID=78866
70,SIA/AP/MIN/38738/1900,M/s. Castle Rock,Non-Coal Mining,06 Jul 2019,06/07/2019,,,11/07/2019,,,20/09/2019,,11/07/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/38738/1900&type=EC&ID=57204
71,SIA/AP/MIN/38856/2019,Pioneer Torsteel Mills Private Limited,Non-Coal Mining,11 Jul 2019,11/07/2019,11/07/2019,11/07/2019,01/09/2019,,,20/09/2019,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/38856/2019&type=EC&ID=57267
72,SIA/AP/MIN/39011/2019,M/s. S.R. Constructions,Non-Coal Mining,11 Jul 2019,11/07/2019,,,11/07/2019,,,20/09/2019,,07/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/39011/2019&type=EC&ID=57329
73,SIA/AP/IND2/168152/2020,Pharmasyn Drugs & Intermediates Private Limited,Industrial Projects - 2,14 Aug 2020,14/08/2020,,,21/08/2020,,,12/09/2020,20/05/2021,25/11/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/IND2/168152/2020&type=EC&ID=124149
74,SIA/AP/MIN/182026/2020,M/S SRI VIJAYA LAKSHMI STONE CRUSHER,Non-Coal Mining,04 Nov 2020,04/11/2020,,,23/11/2020,,,16/12/2020,01/06/2021,22/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/182026/2020&type=EC&ID=142520
75,SIA/AP/MIN/185367/2020,Sri Veeramachaneni Sai Prasadh,Non-Coal Mining,27 Nov 2020,27/11/2020,,,29/12/2020,,,10/05/2021,12/07/2021,22/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/185367/2020&type=EC&ID=145337
76,SIA/AP/MIN/58666/2019,Quartz mine over an extent of 6.412,Non-Coal Mining,28 Nov 2020,28/11/2020,,,02/03/2021,,,10/05/2021,12/07/2021,22/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/58666/2019&type=EC&ID=145338
77,SIA/AP/MIN/185583/2020,Purushothapuram V Sand Reach,Non-Coal Mining,29 Nov 2020,29/11/2020,,,29/12/2020,,,,,19/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/185583/2020&type=EC&ID=145405
78,SIA/AP/MIN/218136/2021,M/s. Imperial Granites Private Limited,Non-Coal Mining,05 Jul 2021,05/07/2021,,,12/08/2021,,,30/08/2021,14/09/2021,09/09/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/218136/2021&type=EC&ID=188957
79,SIA/AP/MIN/224016/2021,Alla Surya Prakash Rao,Non-Coal Mining,10 Aug 2021,10/08/2021,,,29/08/2021,,,30/08/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/224016/2021&type=EC&ID=189990
80,SIA/AP/MIN/186391/2020,M/s. Sri Lakshmi Stone Crusher,Non-Coal Mining,03 Dec 2020,03/12/2020,08/03/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/186391/2020&type=EC&ID=145610
81,SIA/AP/MIN/187454/2020,Sri N. Vijaya Kumar,Non-Coal Mining,10 Dec 2020,10/12/2020,,,06/03/2021,,,24/03/2021,08/08/2021,12/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/187454/2020&type=EC&ID=146877
82,SIA/AP/MIN/42652/2019,M/s Sterling Minerals,Non-Coal Mining,10 Sep 2019,10/09/2019,,,27/09/2019,,,18/10/2019,,25/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/42652/2019&type=EC&ID=63441
83,SIA/AP/MIN/182733/2020,M/s. Sree Raksha Constructions,Non-Coal Mining,10 Nov 2020,10/11/2020,,,23/11/2020,,,16/12/2020,01/06/2021,22/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/182733/2020&type=EC&ID=142711
84,SIA/AP/MIN/182736/2020,Tahanagar-1 Sand Reach,Non-Coal Mining,09 Nov 2020,09/11/2020,,,15/11/2020,,,19/11/2020,23/08/2021,01/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/182736/2020&type=EC&ID=142712
85,SIA/AP/MIN/184662/2020,Vedadri Sand reach,Non-Coal Mining,24 Nov 2020,24/11/2020,,,29/12/2020,,,,,19/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/184662/2020&type=EC&ID=144193
86,SIA/AP/MIN/182941/2020,"Sri G.B.Siva Kumar (Road Metal, Building Stone& M.Sand) Ex:1.00 Ha)",Non-Coal Mining,10 Nov 2020,10/11/2020,,,23/11/2020,,,16/12/2020,01/06/2021,22/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/182941/2020&type=EC&ID=142757
87,SIA/AP/MIN/185572/2020,4.550 Ha. of Gajullanka - 3 Sand Reach,Non-Coal Mining,29 Nov 2020,29/11/2020,,,29/12/2020,,,10/05/2021,01/06/2021,14/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/185572/2020&type=EC&ID=145399
88,SIA/AP/MIN/218615/2021,Sri Sanivada Satya Rao,Non-Coal Mining,07 Jul 2021,07/07/2021,,,16/08/2021,,,30/08/2021,07/10/2021,18/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/218615/2021&type=EC&ID=189047
89,SIA/AP/MIN/243431/2021,Northvalluru 1 Sand Reach,Non-Coal Mining,07 Dec 2021,07/12/2021,,,07/12/2021,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/243431/2021&type=EC&ID=194504
90,SIA/AP/MIN/247539/2021,Atreyapuram/ 2021-28 Sand Reach Of M/s. Jaiprakash Power Ventures Limited,Non-Coal Mining,25 Dec 2021,25/12/2021,,,10/01/2022,,,14/01/2022,04/03/2022,09/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/247539/2021&type=EC&ID=195691
91,SIA/AP/MIN/247552/2021,PULIDINDI / 2021-32 Sand Reach Of M/s. Jaiprakash Power Ventures Limited,Non-Coal Mining,25 Dec 2021,25/12/2021,,,10/01/2022,,,14/01/2022,04/03/2022,09/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/AP/MIN/247552/2021&type=EC&ID=195697
